ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City
5947166,0,1,6,8/20/2020,34718.14789,1,0,NA,0,0,0,0,1,4,74,NEW WESTMINSTER                                                                                     
3003155,1,0,6,4/21/2020,586346.4416,3,1,NA,1,1,2007.527486,0,1,1,53,VANCOUVER                                                                                           
9782863,0,0,6,1/19/2021,9259.160775,1,1,NA,0,1,0,0,1,5,72,VANCOUVER                                                                                           
3099677,0,0,6,12/24/2020,26966.08628,3,0,NA,0,0,0,0,1,19,60,SURREY                                                                                              
2058935,1,0,6,1/19/2021,37376.83622,1,1,NA,1,0,0,0,1,0,53,RICHMOND                                                                                            
7335916,0,0,6,1/19/2021,10231.71432,5,0,NA,0,1,0,0,1,95,40,NORTH VANCOUVER                                                                                     
238864,0,1,6,8/6/2020,38393.06165,5,0,NA,0,1,2485.705902,0,1,0,51,NORTH VANCOUVER                                                                                     
1196276,0,1,6,7/24/2020,14648.12596,2,1,NA,0,1,0,0,1,25,65,PORT MOODY                                                                                          
8556126,0,0,6,6/12/2020,43829.00125,1,1,NA,0,0,0,0,1,20,59,KAMLOOPS                                                                                            
3585128,0,0,6,2/13/2021,10661.84709,4,1,NA,0,1,817.7210752,0,1,0,89,LANGLEY                                                                                             
5580894,1,0,6,5/2/2020,47515.0221,1,1,NA,1,1,0,0,1,64,50,VANCOUVER                                                                                           
3349701,1,0,6,4/3/2020,516121.3284,1,1,NA,0,0,0,0,1,9,64,ALERT BAY                                                                                           
3853831,0,0,6,7/30/2020,11492.06654,4,1,NA,1,0,0,0,1,1,63,VANCOUVER                                                                                           
8186319,0,0,6,12/5/2020,1005209.354,6,1,NA,0,1,1693.301795,0,1,2,27,AGASSIZ                                                                                             
8605706,0,0,6,12/4/2020,24212.88256,1,1,NA,1,1,0,0,1,8,51,LANGLEY                                                                                             
5716506,0,0,6,5/29/2020,491395.4667,2,1,NA,0,1,2052.149378,0,1,45,56,LANGLEY                                                                                             
365177,0,1,6,7/7/2020,78251.65431,3,0,NA,0,1,325.189647,0,1,84,43,VANCOUVER                                                                                           
8874679,0,0,6,6/25/2020,41051.09602,1,0,NA,0,1,0,0,1,10,43,ABBOTSFORD                                                                                          
2280567,0,0,6,12/3/2020,21905.32798,3,1,NA,0,1,0,0,1,23,29,SURREY                                                                                              
2048976,0,1,6,5/6/2020,449531.8547,1,0,NA,0,0,0,0,1,0,84,SURREY                                                                                              
5381478,0,1,6,9/9/2020,981996.7216,1,1,NA,0,0,0,0,1,3,69,COQUITLAM                                                                                           
8688285,0,0,6,4/8/2020,499935.7055,2,1,NA,0,1,0,0,1,1,58,BURNABY                                                                                             
4490079,0,0,6,6/8/2020,531896.4009,4,1,192737.1106,1,1,0,0,1,1,67,COQUITLAM                                                                                           
1885669,0,1,6,8/14/2020,180224.1832,4,1,NA,0,1,831.7298,0,1,0,59,BURNABY                                                                                             
8593987,0,0,6,4/18/2020,1270164.584,1,0,NA,0,0,0,0,1,1,43,SURREY                                                                                              
1047127,0,0,6,1/6/2021,32037.06087,6,1,NA,1,1,401.6761637,0,1,33,63,VANCOUVER                                                                                           
8406850,1,0,6,1/1/2021,105585.493,4,1,NA,0,0,0,0,1,18,78,MISSION                                                                                             
3688449,1,0,6,4/8/2020,620396.123,4,1,NA,0,1,456.1189751,0,1,1,43,BURNABY                                                                                             
7695489,0,0,6,4/28/2020,40254.00895,1,0,NA,0,0,0,0,1,4,64,BURNABY                                                                                             
4563429,0,0,6,7/2/2020,669879.8111,4,1,NA,0,0,0,0,1,3,31,NORTH VANCOUVER                                                                                     
575821,1,0,6,4/2/2020,465329.4316,5,1,NA,0,0,0,0,1,0,56,NANAIMO                                                                                             
4653502,0,0,6,9/16/2020,551191.056,4,0,NA,0,0,0,0,1,0,48,BURNABY                                                                                             
3737430,0,0,6,7/28/2020,508766.6191,2,0,NA,0,1,1422.653889,0,1,8,58,SURREY                                                                                              
638888,1,0,6,11/4/2020,336968.8181,4,1,NA,1,1,382.4155033,0,1,4,54,RICHMOND                                                                                            
1365438,0,0,6,6/17/2020,21092.65498,1,1,NA,0,1,456.2818893,0,1,0,64,SURREY                                                                                              
4474992,0,0,6,1/20/2021,39278.17376,1,1,NA,0,1,0,0,1,0,60,PORT COQUITLAM                                                                                      
3049411,1,0,6,3/30/2020,434835.8022,2,1,NA,0,1,843.1724058,0,1,3,51,SURREY                                                                                              
7894553,1,0,6,6/19/2020,372703.9148,2,0,NA,0,1,0,0,1,4,35,VICTORIA                                                                                            
4118766,0,0,6,4/21/2020,21562.16101,1,1,NA,1,1,2163.857092,0,1,11,52,LANGLEY                                                                                             
8026618,0,0,6,6/6/2020,462891.3081,1,0,NA,0,1,973.2451419,0,1,1,70,WEST VANCOUVER                                                                                      
6226856,1,0,6,3/24/2020,884240.1066,2,0,NA,0,1,0,0,1,0,37,RICHMOND                                                                                            
5460418,0,0,6,4/30/2020,22454.16735,3,1,NA,0,1,0,0,1,0,68,BURNABY                                                                                             
